"Date","Price","Open","High","Low","Change %"
"Oct 10, 2019","1.6533","1.6274","1.6572","1.6250","1.62%"
"Oct 09, 2019","1.6269","1.6283","1.6356","1.6229","-0.06%"
"Oct 08, 2019","1.6278","1.6358","1.6371","1.6231","-0.46%"
"Oct 07, 2019","1.6354","1.6411","1.6430","1.6351","-0.40%"
"Oct 04, 2019","1.6419","1.6449","1.6473","1.6326","-0.12%"
"Oct 03, 2019","1.6439","1.6393","1.6559","1.6336","0.33%"
"Oct 02, 2019","1.6385","1.6271","1.6410","1.6190","0.73%"
"Oct 01, 2019","1.6267","1.6272","1.6343","1.6188","-0.02%"
"Sep 30, 2019","1.6271","1.6278","1.6341","1.6253","-0.02%"
"Sep 27, 2019","1.6274","1.6348","1.6374","1.6258","-0.46%"
"Sep 26, 2019","1.6349","1.6386","1.6415","1.6302","-0.20%"
"Sep 25, 2019","1.6382","1.6539","1.6558","1.6366","-0.92%"
"Sep 24, 2019","1.6534","1.6485","1.6580","1.6452","0.32%"
"Sep 23, 2019","1.6482","1.6535","1.6582","1.6466","-0.37%"
"Sep 20, 2019","1.6543","1.6608","1.6694","1.6532","-0.37%"
"Sep 19, 2019","1.6604","1.6574","1.6642","1.6519","0.25%"
"Sep 18, 2019","1.6562","1.6555","1.6621","1.6494","0.07%"
"Sep 17, 2019","1.6551","1.6453","1.6595","1.6413","0.63%"
"Sep 16, 2019","1.6448","1.6540","1.6565","1.6436","-0.94%"
"Sep 13, 2019","1.6604","1.6295","1.6615","1.6283","1.93%"
"Sep 12, 2019","1.6289","1.6259","1.6327","1.6221","0.18%"
"Sep 11, 2019","1.6259","1.6240","1.6301","1.6209","0.15%"
"Sep 10, 2019","1.6234","1.6258","1.6308","1.6206","-0.12%"
"Sep 09, 2019","1.6253","1.6207","1.6301","1.6105","0.49%"
"Sep 06, 2019","1.6174","1.6316","1.6329","1.6166","-0.83%"
"Sep 05, 2019","1.6310","1.6202","1.6337","1.6135","0.70%"
"Sep 04, 2019","1.6197","1.6115","1.6282","1.6103","0.54%"
"Sep 03, 2019","1.6110","1.6083","1.6143","1.5957","0.20%"
"Sep 02, 2019","1.6078","1.6176","1.6214","1.6038","-0.63%"
"Aug 30, 2019","1.6180","1.6183","1.6245","1.6134","-0.07%"
"Aug 29, 2019","1.6191","1.6249","1.6268","1.6178","-0.33%"
"Aug 28, 2019","1.6244","1.6321","1.6348","1.6176","-0.45%"
"Aug 27, 2019","1.6317","1.6194","1.6347","1.6158","0.78%"
"Aug 26, 2019","1.6190","1.6276","1.6353","1.6179","-0.71%"
"Aug 23, 2019","1.6305","1.6298","1.6361","1.6234","0.06%"
"Aug 22, 2019","1.6295","1.6119","1.6315","1.6105","1.11%"
"Aug 21, 2019","1.6116","1.6204","1.6219","1.6065","-0.52%"
"Aug 20, 2019","1.6200","1.6159","1.6233","1.6083","0.28%"
"Aug 19, 2019","1.6154","1.6123","1.6186","1.6042","0.20%"
"Aug 16, 2019","1.6122","1.6087","1.6195","1.6075","0.25%"
"Aug 15, 2019","1.6081","1.6065","1.6176","1.6026","0.14%"
"Aug 14, 2019","1.6059","1.5948","1.6081","1.5924","0.73%"
"Aug 13, 2019","1.5942","1.5987","1.6077","1.5922","-0.25%"
"Aug 12, 2019","1.5982","1.5920","1.6026","1.5878","0.48%"
"Aug 09, 2019","1.5906","1.6047","1.6089","1.5872","-0.84%"
"Aug 08, 2019","1.6041","1.6150","1.6187","1.6044","-0.65%"
"Aug 07, 2019","1.6146","1.6162","1.6233","1.6118","-0.05%"
"Aug 06, 2019","1.6154","1.6047","1.6164","1.6013","0.70%"
"Aug 05, 2019","1.6042","1.6032","1.6101","1.6014","-0.04%"
"Aug 02, 2019","1.6048","1.6029","1.6092","1.5977","0.14%"
"Aug 01, 2019","1.6026","1.6033","1.6086","1.5967","-0.05%"
"Jul 31, 2019","1.6034","1.5981","1.6097","1.5956","0.39%"
"Jul 30, 2019","1.5971","1.6084","1.6098","1.5964","-0.67%"
"Jul 29, 2019","1.6079","1.6306","1.6315","1.6064","-1.36%"
"Jul 26, 2019","1.6300","1.6401","1.6409","1.6296","-0.59%"
"Jul 25, 2019","1.6396","1.6407","1.6443","1.6363","-0.05%"
"Jul 24, 2019","1.6404","1.6336","1.6444","1.6319","0.44%"
"Jul 23, 2019","1.6332","1.6369","1.6399","1.6302","-0.19%"
"Jul 22, 2019","1.6363","1.6340","1.6389","1.6256","0.23%"
"Jul 19, 2019","1.6325","1.6350","1.6414","1.6307","-0.12%"
"Jul 18, 2019","1.6344","1.6223","1.6374","1.6214","0.77%"
"Jul 17, 2019","1.6219","1.6238","1.6257","1.6174","-0.07%"
"Jul 16, 2019","1.6231","1.6332","1.6345","1.6142","-0.59%"
"Jul 15, 2019","1.6327","1.6386","1.6400","1.6307","-0.33%"
"Jul 12, 2019","1.6381","1.6370","1.6400","1.6314","0.09%"
"Jul 11, 2019","1.6366","1.6351","1.6426","1.6332","0.10%"
"Jul 10, 2019","1.6349","1.6366","1.6429","1.6335","-0.07%"
"Jul 09, 2019","1.6360","1.6384","1.6404","1.6324","-0.13%"
"Jul 08, 2019","1.6382","1.6364","1.6399","1.6324","0.01%"
"Jul 05, 2019","1.6380","1.6420","1.6449","1.6364","-0.19%"
"Jul 04, 2019","1.6412","1.6415","1.6465","1.6389","0.01%"
"Jul 03, 2019","1.6411","1.6507","1.6516","1.6410","-0.53%"
"Jul 02, 2019","1.6499","1.6602","1.6617","1.6499","-0.60%"
"Jul 01, 2019","1.6599","1.6616","1.6646","1.6545","-0.10%"
"Jun 28, 2019","1.6615","1.6602","1.6662","1.6575","0.10%"
"Jun 27, 2019","1.6598","1.6658","1.6710","1.6573","-0.33%"
"Jun 26, 2019","1.6653","1.6713","1.6733","1.6632","-0.31%"
"Jun 25, 2019","1.6705","1.6793","1.6861","1.6696","-0.51%"
"Jun 24, 2019","1.6791","1.6839","1.6847","1.6768","-0.31%"
"Jun 21, 2019","1.6844","1.6753","1.6859","1.6673","0.57%"
"Jun 20, 2019","1.6749","1.6788","1.6825","1.6673","-0.20%"
"Jun 19, 2019","1.6782","1.6798","1.6888","1.6768","-0.08%"
"Jun 18, 2019","1.6795","1.6810","1.6834","1.6752","-0.06%"
"Jun 17, 2019","1.6805","1.6892","1.6908","1.6804","-0.47%"
"Jun 14, 2019","1.6884","1.6890","1.6925","1.6831","0.00%"
"Jun 13, 2019","1.6884","1.6930","1.6938","1.6845","-0.23%"
"Jun 12, 2019","1.6923","1.6899","1.6966","1.6862","0.17%"
"Jun 11, 2019","1.6894","1.6832","1.6935","1.6795","0.41%"
"Jun 10, 2019","1.6825","1.6832","1.6897","1.6791","-0.40%"
"Jun 07, 2019","1.6892","1.6967","1.7010","1.6890","-0.43%"
"Jun 06, 2019","1.6965","1.7016","1.7073","1.6951","-0.28%"
"Jun 05, 2019","1.7012","1.7007","1.7067","1.6973","0.07%"
"Jun 04, 2019","1.7000","1.7016","1.7057","1.6978","-0.06%"
"Jun 03, 2019","1.7010","1.7062","1.7115","1.6990","-0.34%"
"May 31, 2019","1.7068","1.7021","1.7100","1.7011","0.31%"
"May 30, 2019","1.7016","1.7075","1.7085","1.6980","-0.30%"
"May 29, 2019","1.7068","1.7075","1.7138","1.7047","0.00%"
"May 28, 2019","1.7068","1.7043","1.7092","1.7010","0.17%"
"May 27, 2019","1.7039","1.7095","1.7145","1.7021","-0.24%"
"May 24, 2019","1.7080","1.7053","1.7112","1.7011","0.19%"
"May 23, 2019","1.7047","1.7007","1.7091","1.6959","0.26%"
"May 22, 2019","1.7002","1.7036","1.7055","1.6899","-0.17%"
"May 21, 2019","1.7031","1.7090","1.7185","1.7013","-0.30%"
"May 20, 2019","1.7083","1.7123","1.7166","1.7076","-0.19%"
"May 17, 2019","1.7115","1.7224","1.7248","1.7096","-0.60%"
"May 16, 2019","1.7218","1.7267","1.7287","1.7162","-0.27%"
"May 15, 2019","1.7264","1.7375","1.7420","1.7244","-0.59%"
"May 14, 2019","1.7367","1.7463","1.7486","1.7367","-0.52%"
"May 13, 2019","1.7457","1.7447","1.7523","1.7434","0.14%"
"May 10, 2019","1.7433","1.7529","1.7569","1.7422","-0.52%"
"May 09, 2019","1.7524","1.7535","1.7577","1.7486","-0.02%"
"May 08, 2019","1.7528","1.7621","1.7626","1.7480","-0.48%"
"May 07, 2019","1.7613","1.7613","1.7639","1.7561","0.03%"
"May 06, 2019","1.7608","1.7614","1.7746","1.7592","-0.38%"
"May 03, 2019","1.7675","1.7566","1.7694","1.7493","0.66%"
"May 02, 2019","1.7559","1.7543","1.7586","1.7506","0.11%"
"May 01, 2019","1.7539","1.7445","1.7575","1.7438","0.57%"
"Apr 30, 2019","1.7439","1.7412","1.7563","1.7388","0.20%"
"Apr 29, 2019","1.7404","1.7394","1.7440","1.7366","0.16%"
"Apr 26, 2019","1.7377","1.7395","1.7429","1.7364","-0.09%"
"Apr 25, 2019","1.7392","1.7406","1.7431","1.7370","-0.05%"
"Apr 24, 2019","1.7401","1.7365","1.7512","1.7356","0.22%"
"Apr 23, 2019","1.7363","1.7332","1.7444","1.7316","0.24%"
"Apr 22, 2019","1.7322","1.7398","1.7411","1.7314","-0.45%"
"Apr 19, 2019","1.7400","1.7384","1.7423","1.7359","0.11%"
"Apr 18, 2019","1.7381","1.7404","1.7435","1.7365","-0.09%"
"Apr 17, 2019","1.7397","1.7422","1.7452","1.7313","-0.12%"
"Apr 16, 2019","1.7418","1.7509","1.7543","1.7412","-0.47%"
"Apr 15, 2019","1.7500","1.7420","1.7551","1.7414","0.44%"
"Apr 12, 2019","1.7424","1.7478","1.7499","1.7409","-0.27%"
"Apr 11, 2019","1.7471","1.7443","1.7527","1.7417","0.21%"
"Apr 10, 2019","1.7435","1.7412","1.7474","1.7383","0.19%"
"Apr 09, 2019","1.7402","1.7392","1.7453","1.7335","0.07%"
"Apr 08, 2019","1.7389","1.7457","1.7500","1.7356","-0.32%"
"Apr 05, 2019","1.7445","1.7472","1.7531","1.7385","-0.13%"
"Apr 04, 2019","1.7468","1.7563","1.7622","1.7435","-0.51%"
"Apr 03, 2019","1.7558","1.7514","1.7574","1.7482","0.26%"
"Apr 02, 2019","1.7512","1.7431","1.7542","1.7324","0.47%"
"Apr 01, 2019","1.7430","1.7398","1.7553","1.7367","0.24%"
"Mar 29, 2019","1.7389","1.7529","1.7638","1.7340","-0.80%"
"Mar 28, 2019","1.7530","1.7689","1.7727","1.7519","-0.86%"
"Mar 27, 2019","1.7682","1.7677","1.7796","1.7641","0.06%"
"Mar 26, 2019","1.7672","1.7685","1.7781","1.7620","-0.11%"
"Mar 25, 2019","1.7692","1.7740","1.7796","1.7646","-0.24%"
"Mar 22, 2019","1.7734","1.7513","1.7750","1.7494","1.30%"
"Mar 21, 2019","1.7507","1.7559","1.7595","1.7419","-0.28%"
"Mar 20, 2019","1.7556","1.7671","1.7699","1.7519","-0.65%"
"Mar 19, 2019","1.7670","1.7677","1.7722","1.7557","-0.02%"
"Mar 18, 2019","1.7674","1.7738","1.7757","1.7605","-0.27%"
"Mar 15, 2019","1.7721","1.7658","1.7755","1.7552","0.39%"
"Mar 14, 2019","1.7653","1.7741","1.7753","1.7601","-0.51%"
"Mar 13, 2019","1.7744","1.7461","1.7802","1.7438","1.66%"
"Mar 12, 2019","1.7454","1.7614","1.7800","1.7430","-0.90%"
"Mar 11, 2019","1.7613","1.7474","1.7674","1.7379","0.89%"
"Mar 08, 2019","1.7457","1.7606","1.7644","1.7420","-0.82%"
"Mar 07, 2019","1.7602","1.7703","1.7730","1.7568","-0.55%"
"Mar 06, 2019","1.7699","1.7588","1.7720","1.7537","0.67%"
"Mar 05, 2019","1.7582","1.7545","1.7608","1.7481","0.24%"
"Mar 04, 2019","1.7540","1.7555","1.7648","1.7522","-0.07%"
"Mar 01, 2019","1.7552","1.7470","1.7589","1.7354","0.53%"
"Feb 28, 2019","1.7459","1.7509","1.7557","1.7429","-0.28%"
"Feb 27, 2019","1.7508","1.7449","1.7548","1.7415","0.36%"
"Feb 26, 2019","1.7445","1.7265","1.7522","1.7265","1.01%"
"Feb 25, 2019","1.7270","1.7638","1.7638","1.7138","0.73%"
"Feb 22, 2019","1.7145","1.7261","1.7278","1.7132","-0.69%"
"Feb 21, 2019","1.7264","1.7196","1.7271","1.7157","0.42%"
"Feb 20, 2019","1.7191","1.7258","1.7275","1.7151","-0.34%"
"Feb 19, 2019","1.7250","1.7110","1.7301","1.7088","0.84%"
"Feb 18, 2019","1.7106","1.7069","1.7236","1.7054","0.24%"
"Feb 15, 2019","1.7065","1.7024","1.7093","1.6978","0.20%"
"Feb 14, 2019","1.7031","1.7026","1.7083","1.6970","0.06%"
"Feb 13, 2019","1.7021","1.7065","1.7146","1.7003","-0.23%"
"Feb 12, 2019","1.7060","1.7096","1.7148","1.7033","-0.20%"
"Feb 11, 2019","1.7094","1.7217","1.7221","1.7075","-0.54%"
"Feb 08, 2019","1.7187","1.7240","1.7277","1.7146","-0.26%"
"Feb 07, 2019","1.7231","1.7090","1.7282","1.7038","0.85%"
"Feb 06, 2019","1.7086","1.6997","1.7118","1.6981","0.59%"
"Feb 05, 2019","1.6985","1.7091","1.7122","1.6981","-0.61%"
"Feb 04, 2019","1.7089","1.7176","1.7221","1.7071","-0.24%"
"Feb 01, 2019","1.7130","1.7201","1.7253","1.7086","-0.38%"
"Jan 31, 2019","1.7195","1.7246","1.7298","1.7196","-0.28%"
"Jan 30, 2019","1.7244","1.7338","1.7386","1.7215","-0.51%"
"Jan 29, 2019","1.7333","1.7454","1.7500","1.7333","-0.64%"
"Jan 28, 2019","1.7445","1.7440","1.7501","1.7387","0.02%"
"Jan 25, 2019","1.7441","1.7441","1.7532","1.7371","0.02%"
"Jan 24, 2019","1.7437","1.7433","1.7464","1.7371","0.05%"
"Jan 23, 2019","1.7429","1.7305","1.7485","1.7248","0.76%"
"Jan 22, 2019","1.7298","1.7134","1.7321","1.7129","0.97%"
"Jan 21, 2019","1.7131","1.7068","1.7162","1.7043","0.38%"
"Jan 18, 2019","1.7066","1.7242","1.7258","1.7065","-0.99%"
"Jan 17, 2019","1.7236","1.7080","1.7278","1.7060","0.97%"
"Jan 16, 2019","1.7071","1.7059","1.7107","1.7007","0.09%"
"Jan 15, 2019","1.7055","1.7089","1.7135","1.6836","-0.19%"
"Jan 14, 2019","1.7087","1.7039","1.7141","1.7008","0.26%"
"Jan 11, 2019","1.7042","1.6886","1.7064","1.6758","1.03%"
"Jan 10, 2019","1.6869","1.6893","1.6933","1.6815","-0.12%"
"Jan 09, 2019","1.6889","1.6881","1.6937","1.6827","0.07%"
"Jan 08, 2019","1.6878","1.6996","1.7009","1.6869","-0.66%"
"Jan 07, 2019","1.6990","1.7027","1.7070","1.6953","-0.16%"
"Jan 04, 2019","1.7017","1.7041","1.7088","1.6952","-0.10%"
"Jan 03, 2019","1.7034","1.7120","1.7175","1.6966","-0.48%"
"Jan 02, 2019","1.7117","1.7389","1.7395","1.7080","-1.56%"
"Jan 01, 2019","1.7389","1.7399","1.7412","1.7284","-0.05%"
"Dec 31, 2018","1.7397","1.7287","1.7501","1.7265","0.42%"
"Dec 28, 2018","1.7325","1.7220","1.7352","1.7193","0.65%"
"Dec 27, 2018","1.7213","1.7149","1.7307","1.7139","0.41%"
"Dec 26, 2018","1.7142","1.7243","1.7318","1.7140","-0.54%"
"Dec 25, 2018","1.7235","1.7313","1.7477","1.7207","-0.42%"
"Dec 24, 2018","1.7307","1.7205","1.7335","1.7147","0.77%"
"Dec 21, 2018","1.7174","1.7100","1.7216","1.7074","0.47%"
"Dec 20, 2018","1.7093","1.7005","1.7167","1.6998","0.56%"
"Dec 19, 2018","1.6998","1.7028","1.7078","1.6947","-0.13%"
"Dec 18, 2018","1.7020","1.6923","1.7068","1.6904","0.59%"
"Dec 17, 2018","1.6921","1.6848","1.6943","1.6818","0.49%"
"Dec 14, 2018","1.6838","1.6903","1.6925","1.6768","-0.33%"
"Dec 13, 2018","1.6894","1.6861","1.6959","1.6837","0.24%"
"Dec 12, 2018","1.6854","1.6719","1.6929","1.6700","0.83%"
"Dec 11, 2018","1.6716","1.6824","1.6955","1.6712","-0.64%"
"Dec 10, 2018","1.6823","1.6957","1.7010","1.6754","-0.75%"
"Dec 07, 2018","1.6950","1.7106","1.7141","1.6890","-0.88%"
"Dec 06, 2018","1.7100","1.7004","1.7179","1.6998","0.59%"
"Dec 05, 2018","1.7000","1.6868","1.7072","1.6834","0.79%"
"Dec 04, 2018","1.6867","1.6793","1.6909","1.6739","0.48%"
"Dec 03, 2018","1.6787","1.6928","1.6959","1.6718","-0.99%"
"Nov 30, 2018","1.6955","1.6994","1.7035","1.6924","-0.20%"
"Nov 29, 2018","1.6989","1.7026","1.7054","1.6925","-0.16%"
"Nov 28, 2018","1.7017","1.6952","1.7069","1.6927","0.42%"
"Nov 27, 2018","1.6945","1.7013","1.7013","1.6865","-0.35%"
"Nov 26, 2018","1.7004","1.7011","1.7020","1.6908","0.29%"
"Nov 23, 2018","1.6955","1.6983","1.7014","1.6895","-0.13%"
"Nov 22, 2018","1.6977","1.6906","1.7100","1.6889","0.46%"
"Nov 21, 2018","1.6900","1.7013","1.7048","1.6894","-0.65%"
"Nov 20, 2018","1.7010","1.6926","1.7027","1.6888","0.52%"
"Nov 19, 2018","1.6922","1.6865","1.6971","1.6852","0.30%"
"Nov 16, 2018","1.6872","1.6832","1.6947","1.6810","0.25%"
"Nov 15, 2018","1.6830","1.7199","1.7232","1.6781","-2.15%"
"Nov 14, 2018","1.7200","1.7177","1.7287","1.7062","0.20%"
"Nov 13, 2018","1.7166","1.7021","1.7256","1.7002","0.90%"
"Nov 12, 2018","1.7013","1.7106","1.7116","1.6942","-0.72%"
"Nov 09, 2018","1.7137","1.7183","1.7228","1.7106","-0.24%"
"Nov 08, 2018","1.7179","1.7213","1.7243","1.7135","-0.16%"
"Nov 07, 2018","1.7206","1.7191","1.7260","1.7153","0.12%"
"Nov 06, 2018","1.7186","1.7098","1.7213","1.7077","0.56%"
"Nov 05, 2018","1.7090","1.7075","1.7119","1.6978","0.53%"
"Nov 02, 2018","1.7000","1.7026","1.7045","1.6970","-0.12%"
"Nov 01, 2018","1.7020","1.6794","1.7061","1.6787","1.37%"
"Oct 31, 2018","1.6790","1.6654","1.6831","1.6643","0.85%"
"Oct 30, 2018","1.6649","1.6803","1.6823","1.6652","-0.90%"
"Oct 29, 2018","1.6800","1.6813","1.6839","1.6772","-0.09%"
"Oct 26, 2018","1.6815","1.6754","1.6857","1.6744","0.40%"
"Oct 25, 2018","1.6748","1.6818","1.6883","1.6734","-0.37%"
"Oct 24, 2018","1.6811","1.6988","1.7004","1.6717","-1.03%"
"Oct 23, 2018","1.6986","1.6982","1.7098","1.6960","0.05%"
"Oct 22, 2018","1.6978","1.7114","1.7140","1.6972","-0.82%"
"Oct 19, 2018","1.7118","1.7034","1.7193","1.6961","0.49%"
"Oct 18, 2018","1.7035","1.7070","1.7121","1.7011","-0.23%"
"Oct 17, 2018","1.7074","1.7051","1.7095","1.6986","0.11%"
"Oct 16, 2018","1.7055","1.7087","1.7163","1.7023","-0.19%"
"Oct 15, 2018","1.7088","1.7109","1.7160","1.7028","-0.26%"
"Oct 12, 2018","1.7132","1.7247","1.7265","1.7115","-0.64%"
"Oct 11, 2018","1.7243","1.7245","1.7299","1.7178","0.00%"
"Oct 10, 2018","1.7243","1.7015","1.7251","1.7001","1.32%"
"Oct 09, 2018","1.7018","1.6972","1.7045","1.6925","0.27%"
"Oct 08, 2018","1.6972","1.6968","1.7022","1.6931","-0.04%"
"Oct 05, 2018","1.6978","1.6825","1.6992","1.6804","0.89%"
"Oct 04, 2018","1.6828","1.6651","1.6848","1.6643","1.06%"
"Oct 03, 2018","1.6652","1.6643","1.6706","1.6631","0.05%"
"Oct 02, 2018","1.6643","1.6716","1.6731","1.6591","-0.43%"
"Oct 01, 2018","1.6715","1.6813","1.6813","1.6664","-0.61%"
"Sep 28, 2018","1.6817","1.7062","1.7069","1.6811","-1.42%"
"Sep 27, 2018","1.7060","1.7142","1.7208","1.7040","-0.48%"
"Sep 26, 2018","1.7143","1.7086","1.7161","1.7006","0.39%"
"Sep 25, 2018","1.7076","1.6999","1.7088","1.6957","0.44%"
"Sep 24, 2018","1.7001","1.6886","1.7032","1.6870","0.66%"
"Sep 21, 2018","1.6889","1.7119","1.7147","1.6859","-1.34%"
"Sep 20, 2018","1.7119","1.6974","1.7151","1.6966","0.85%"
"Sep 19, 2018","1.6975","1.7060","1.7112","1.6954","-0.48%"
"Sep 18, 2018","1.7057","1.7162","1.7181","1.7041","-0.62%"
"Sep 17, 2018","1.7164","1.7038","1.7167","1.7036","0.79%"
"Sep 14, 2018","1.7029","1.7037","1.7092","1.7017","-0.05%"
"Sep 13, 2018","1.7037","1.6958","1.7067","1.6941","0.46%"
"Sep 12, 2018","1.6959","1.7030","1.7035","1.6914","-0.43%"
"Sep 11, 2018","1.7033","1.7147","1.7192","1.6995","-0.67%"
"Sep 10, 2018","1.7148","1.7038","1.7179","1.7009","0.86%"
"Sep 07, 2018","1.7001","1.6993","1.7122","1.6951","0.05%"
"Sep 06, 2018","1.6993","1.7004","1.7111","1.6978","-0.09%"
"Sep 05, 2018","1.7008","1.6953","1.7111","1.6864","0.31%"
"Sep 04, 2018","1.6955","1.6853","1.6962","1.6828","0.61%"
"Sep 03, 2018","1.6852","1.6913","1.6943","1.6791","-0.30%"
"Aug 31, 2018","1.6902","1.6893","1.6992","1.6864","0.08%"
"Aug 30, 2018","1.6889","1.6812","1.6921","1.6798","0.48%"
"Aug 29, 2018","1.6809","1.6651","1.6858","1.6592","0.94%"
"Aug 28, 2018","1.6652","1.6718","1.6733","1.6617","-0.41%"
"Aug 27, 2018","1.6720","1.6721","1.6806","1.6696","-0.14%"
"Aug 24, 2018","1.6744","1.6766","1.6813","1.6724","-0.14%"
"Aug 23, 2018","1.6768","1.6784","1.6837","1.6723","-0.08%"
"Aug 22, 2018","1.6781","1.6824","1.6856","1.6758","-0.23%"
"Aug 21, 2018","1.6819","1.6698","1.6845","1.6679","0.73%"
"Aug 20, 2018","1.6697","1.6636","1.6713","1.6626","0.25%"
"Aug 17, 2018","1.6655","1.6726","1.6758","1.6618","-0.45%"
"Aug 16, 2018","1.6730","1.6686","1.6755","1.6655","0.25%"
"Aug 15, 2018","1.6688","1.6616","1.6728","1.6590","0.45%"
"Aug 14, 2018","1.6614","1.6769","1.6793","1.6601","-0.92%"
"Aug 13, 2018","1.6769","1.6789","1.6827","1.6740","-0.09%"
"Aug 10, 2018","1.6784","1.6736","1.6801","1.6648","0.29%"
"Aug 09, 2018","1.6735","1.6775","1.6829","1.6721","-0.24%"
"Aug 08, 2018","1.6776","1.6886","1.6924","1.6764","-0.67%"
"Aug 07, 2018","1.6890","1.6833","1.6921","1.6790","0.34%"
"Aug 06, 2018","1.6832","1.6902","1.6935","1.6815","-0.38%"
"Aug 03, 2018","1.6897","1.6955","1.6968","1.6871","-0.34%"
"Aug 02, 2018","1.6954","1.7069","1.7103","1.6923","-0.67%"
"Aug 01, 2018","1.7069","1.7074","1.7120","1.7022","-0.03%"
"Jul 31, 2018","1.7074","1.7122","1.7180","1.7049","-0.27%"
"Jul 30, 2018","1.7121","1.7093","1.7161","1.7073","0.04%"
"Jul 27, 2018","1.7114","1.7139","1.7152","1.7076","-0.15%"
"Jul 26, 2018","1.7139","1.7209","1.7228","1.7126","-0.40%"
"Jul 25, 2018","1.7207","1.7289","1.7322","1.7172","-0.49%"
"Jul 24, 2018","1.7291","1.7256","1.7313","1.7233","0.18%"
"Jul 23, 2018","1.7260","1.7244","1.7296","1.7221","-0.06%"
"Jul 20, 2018","1.7271","1.7276","1.7286","1.7167","0.01%"
"Jul 19, 2018","1.7269","1.7213","1.7280","1.7166","0.33%"
"Jul 18, 2018","1.7213","1.7300","1.7351","1.7193","-0.50%"
"Jul 17, 2018","1.7299","1.7389","1.7415","1.7265","-0.49%"
"Jul 16, 2018","1.7385","1.7413","1.7474","1.7353","-0.20%"
"Jul 13, 2018","1.7419","1.7371","1.7423","1.7291","0.28%"
"Jul 12, 2018","1.7371","1.7441","1.7462","1.7366","-0.39%"
"Jul 11, 2018","1.7439","1.7410","1.7455","1.7330","0.19%"
"Jul 10, 2018","1.7406","1.7382","1.7461","1.7359","0.14%"
"Jul 09, 2018","1.7382","1.7418","1.7482","1.7293","0.01%"
"Jul 06, 2018","1.7380","1.7374","1.7436","1.7336","0.05%"
"Jul 05, 2018","1.7371","1.7388","1.7447","1.7334","-0.12%"
"Jul 04, 2018","1.7391","1.7341","1.7413","1.7325","0.33%"
"Jul 03, 2018","1.7334","1.7330","1.7386","1.7302","0.02%"
"Jul 02, 2018","1.7330","1.7322","1.7377","1.7284","-0.09%"
"Jun 29, 2018","1.7346","1.7327","1.7446","1.7309","0.13%"
"Jun 28, 2018","1.7323","1.7494","1.7502","1.7322","-0.96%"
"Jun 27, 2018","1.7491","1.7606","1.7624","1.7445","-0.64%"
"Jun 26, 2018","1.7604","1.7659","1.7678","1.7549","-0.27%"
"Jun 25, 2018","1.7652","1.7619","1.7698","1.7576","0.23%"
"Jun 22, 2018","1.7611","1.7644","1.7772","1.7586","-0.19%"
"Jun 21, 2018","1.7644","1.7541","1.7662","1.7453","0.62%"
"Jun 20, 2018","1.7536","1.7511","1.7578","1.7464","0.15%"
"Jun 19, 2018","1.7509","1.7484","1.7549","1.7426","0.15%"
"Jun 18, 2018","1.7482","1.7527","1.7536","1.7421","-0.32%"
"Jun 15, 2018","1.7539","1.7380","1.7554","1.7367","0.93%"
"Jun 14, 2018","1.7377","1.7367","1.7438","1.7304","0.04%"
"Jun 13, 2018","1.7370","1.7405","1.7421","1.7325","-0.20%"
"Jun 12, 2018","1.7404","1.7368","1.7445","1.7329","0.27%"
"Jun 11, 2018","1.7357","1.7386","1.7453","1.7329","0.13%"
"Jun 08, 2018","1.7335","1.7410","1.7483","1.7320","-0.44%"
"Jun 07, 2018","1.7412","1.7361","1.7471","1.7327","0.29%"
"Jun 06, 2018","1.7361","1.7375","1.7394","1.7257","-0.09%"
"Jun 05, 2018","1.7376","1.7214","1.7436","1.7200","0.96%"
"Jun 04, 2018","1.7211","1.7277","1.7314","1.7196","-0.42%"
"Jun 01, 2018","1.7283","1.7232","1.7324","1.7161","0.28%"
"May 31, 2018","1.7235","1.7110","1.7287","1.7067","0.72%"
"May 30, 2018","1.7111","1.7249","1.7305","1.7050","-0.82%"
"May 29, 2018","1.7253","1.7292","1.7315","1.7174","-0.25%"
"May 28, 2018","1.7296","1.7261","1.7337","1.7245","0.18%"
"May 25, 2018","1.7265","1.7237","1.7324","1.7197","0.16%"
"May 24, 2018","1.7238","1.7126","1.7304","1.7110","0.65%"
"May 23, 2018","1.7126","1.7224","1.7263","1.7118","-0.56%"
"May 22, 2018","1.7223","1.7174","1.7230","1.7117","0.29%"
"May 21, 2018","1.7173","1.7349","1.7371","1.7162","-1.05%"
"May 18, 2018","1.7356","1.7310","1.7398","1.7252","0.28%"
"May 17, 2018","1.7308","1.7248","1.7328","1.7214","0.35%"
"May 16, 2018","1.7247","1.7394","1.7401","1.7235","-0.81%"
"May 15, 2018","1.7388","1.7371","1.7410","1.7314","0.11%"
"May 14, 2018","1.7369","1.7338","1.7379","1.7311","0.25%"
"May 11, 2018","1.7326","1.7259","1.7356","1.7224","0.38%"
"May 10, 2018","1.7261","1.7412","1.7428","1.7220","-0.87%"
"May 09, 2018","1.7412","1.7542","1.7567","1.7384","-0.75%"
"May 08, 2018","1.7544","1.7464","1.7572","1.7457","0.46%"
"May 07, 2018","1.7463","1.7389","1.7491","1.7375","0.45%"
